1차_분류전체,2차_분류전체,기업명,1차_업종,2차_업종,규모,근로자수,소재지,관심기업,데이터 추출일
일자리 친화,인재육성형중소기업,중원(주),제조업,전기장비 제조업,중소기업,142.0,경기 안산시 단원구,16,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,성도하이텍(주),제조업,전기장비 제조업,중소기업,69.0,경북 경주시,16,2026-08-01 02:44:01
일자리 친화,근무혁신 우수기업,(주)신성사,제조업,전기장비 제조업,중소기업,65.0,경남 김해시,15,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)해우기술,제조업,전기장비 제조업,중소기업,20.0,부산 강서구,14,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)비쥬드림,제조업,전기장비 제조업,중소기업,6.0,경기 하남시,12,2026-08-01 02:44:01
일자리 친화,근무혁신 우수기업,(쥬)마루온,제조업,전기장비 제조업,중소기업,20.0,충북 청주시 청원구,12,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,서호전기(주),제조업,전기장비 제조업,중소기업,83.0,경기 안양시 동안구,10,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,도우디지텍(주),제조업,전기장비 제조업,중소기업,100.0,경기 성남시 중원구,10,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)유환,제조업,전기장비 제조업,중소기업,34.0,부산 기장군,10,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)엠비이,제조업,전기장비 제조업,중소기업,39.0,경기 시흥시,9,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)티이에프,제조업,전기장비 제조업,중소기업,9.0,,9,2026-08-01 02:44:01
일자리 친화,대한민국일자리으뜸기업,주식회사 서경산업,제조업,전기장비 제조업,중소기업,40.0,서울 용산구,8,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)에쓰엔,제조업,전기장비 제조업,중소기업,23.0,충남 서산시,8,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)에스케이솔라에너지,제조업,전기장비 제조업,중소기업,15.0,대전 서구,8,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,더로드아이앤씨(주),제조업,전기장비 제조업,중소기업,33.0,경기 군포시,3,2026-08-01 02:44:01
일자리 친화,근무혁신 우수기업,주식회사 히타치에너지코리아,제조업,전기장비 제조업,중소기업,213.0,서울 강남구,2,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,지투파워(주),제조업,전기장비 제조업,중소기업,94.0,경기 화성시,2,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)송우인포텍,제조업,전기장비 제조업,중소기업,44.0,경남 진주시,1,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,피닉슨컨트롤스(주),제조업,전기장비 제조업,중소기업,84.0,경기 화성시,1,2026-08-01 02:44:01
일자리 친화,대한민국일자리으뜸기업,(주)피엔티,제조업,기타 기계 및 장비 제조업,중견기업,611.0,경북 구미시,192,2026-08-01 02:44:01
일자리 친화,대한민국일자리으뜸기업,건영테크㈜,제조업,기타 기계 및 장비 제조업,중소기업,117.0,경남 창원시 성산구,176,2026-08-01 02:44:01
일자리 친화,대한민국일자리으뜸기업,(주)동원파츠,제조업,기타 기계 및 장비 제조업,중소기업,387.0,경기 시흥시,147,2026-08-01 02:44:01
일자리 친화,근무혁신 우수기업,선보공업(주),제조업,기타 기계 및 장비 제조업,중소기업,413.0,부산 사하구,136,2026-08-01 02:44:01
일자리 친화,대한민국일자리으뜸기업,와이엠씨㈜,제조업,기타 기계 및 장비 제조업,중견기업,156.0,충남 아산시,116,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)동탄이엔지,제조업,기타 기계 및 장비 제조업,중소기업,92.0,경기 화성시,92,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)에스에스피,제조업,기타 기계 및 장비 제조업,중소기업,102.0,인천 연수구,54,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)로봇팜,제조업,기타 기계 및 장비 제조업,중소기업,11.0,전북 익산시,34,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)누리,제조업,기타 기계 및 장비 제조업,중소기업,32.0,경기 수원시 권선구,29,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,나노인텍(주),제조업,기타 기계 및 장비 제조업,중소기업,82.0,강원 원주시,28,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)금산산기,제조업,기타 기계 및 장비 제조업,중소기업,51.0,경남 거창군,27,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,나이프플러스(주),제조업,기타 기계 및 장비 제조업,중견기업,66.0,인천 남동구,26,2026-08-01 02:44:01
일자리 친화,대한민국일자리으뜸기업,한국알박㈜,제조업,기타 기계 및 장비 제조업,중견기업,541.0,경기 평택시,24,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,씨제이케이얼라이언스(주),제조업,기타 기계 및 장비 제조업,중소기업,68.0,경기 화성시,24,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)윈텍오토메이션,제조업,기타 기계 및 장비 제조업,중소기업,75.0,경기 수원시 영통구,23,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)에스이티,제조업,기타 기계 및 장비 제조업,중소기업,57.0,경기 평택시,23,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)프로세이브,제조업,기타 기계 및 장비 제조업,중소기업,44.0,경남 김해시,20,2026-08-01 02:44:01
일자리 친화,대한민국일자리으뜸기업,램리서치매뉴팩춰링코리아유한회사,제조업,기타 기계 및 장비 제조업,중소기업,486.0,경기 오산시,18,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)이노디스,제조업,기타 기계 및 장비 제조업,중소기업,112.0,인천 계양구,17,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,대가파우더시스템(주),제조업,기타 기계 및 장비 제조업,중소기업,108.0,서울 구로구,17,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,엠케이피(주),제조업,기타 기계 및 장비 제조업,중소기업,109.0,경기 화성시,16,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)이노윈테크,제조업,기타 기계 및 장비 제조업,중소기업,10.0,경기 화성시,15,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,삼원폴리텍(주),제조업,기타 기계 및 장비 제조업,중소기업,143.0,충남 천안시 서북구,14,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,대일몰드텍㈜,제조업,기타 기계 및 장비 제조업,중소기업,47.0,경기 화성시,14,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)보부하이테크,제조업,기타 기계 및 장비 제조업,중소기업,237.0,경기 용인시 수지구,13,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)세광시앤에치,제조업,기타 기계 및 장비 제조업,중소기업,45.0,경기 파주시,13,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)씨엔원,제조업,기타 기계 및 장비 제조업,중소기업,41.0,경기 화성시,13,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,세드나이엔지㈜,제조업,기타 기계 및 장비 제조업,중소기업,28.0,경기 시흥시,11,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)제일진공펌프,제조업,기타 기계 및 장비 제조업,중소기업,43.0,부산 사상구,10,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)코엠에스,제조업,기타 기계 및 장비 제조업,중소기업,143.0,충북 청주시 흥덕구,8,2026-08-01 02:44:01
일자리 친화,대한민국일자리으뜸기업,(주)하나기술,제조업,기타 기계 및 장비 제조업,중소기업,235.0,경기 용인시 처인구,8,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,케이시시정공(주),제조업,기타 기계 및 장비 제조업,중소기업,163.0,서울 구로구,7,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)가온코리아,제조업,기타 기계 및 장비 제조업,중소기업,11.0,,7,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)아이씨케이,제조업,기타 기계 및 장비 제조업,중소기업,32.0,서울 금천구,6,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)제이엔비,제조업,기타 기계 및 장비 제조업,중소기업,56.0,경기 평택시,6,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)미래하이테크,제조업,기타 기계 및 장비 제조업,중소기업,15.0,경남 창원시 마산회원구,6,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)에스알티,제조업,기타 기계 및 장비 제조업,중소기업,53.0,경기 화성시,5,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)두성기술,제조업,기타 기계 및 장비 제조업,중소기업,36.0,대전 유성구,5,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)케이엘티,제조업,기타 기계 및 장비 제조업,중소기업,72.0,경기 파주시,5,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)성평정공,제조업,기타 기계 및 장비 제조업,중소기업,,경남 창원시 의창구,4,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)로아스,제조업,기타 기계 및 장비 제조업,중소기업,36.0,경기 안양시 동안구,3,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)엠에스텍,제조업,기타 기계 및 장비 제조업,중소기업,6.0,경기 의왕시,2,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)와이엔디케이,제조업,기타 기계 및 장비 제조업,중소기업,5.0,대전 유성구,1,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,나이스텍(주),제조업,기타 기계 및 장비 제조업,,,충남 아산시,0,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,애니모션텍(주),제조업,기타 기계 및 장비 제조업,중소기업,59.0,인천 남동구,0,2026-08-01 02:44:01
일자리 친화,근무혁신 우수기업,(주)영창기업,제조업,기타 기계 및 장비 제조업,,,경남 창원시 마산회원구,0,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)한빛산업,제조업,기타 기계 및 장비 제조업,,,인천 남동구,0,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,대림씨앤씨(주),제조업,자동차 및 트레일러 제조업,중소기업,156.0,전북 완주군,179,2026-08-01 02:44:01
일자리 친화,대한민국일자리으뜸기업,㈜광주글로벌모터스,제조업,자동차 및 트레일러 제조업,중견기업,730.0,,133,2026-08-01 02:44:01
일자리 친화,근무혁신 우수기업,우수AMS(주),제조업,자동차 및 트레일러 제조업,중견기업,382.0,경남 창원시 성산구,94,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,대일공업(주),제조업,자동차 및 트레일러 제조업,중소기업,100.0,충남 천안시 서북구,92,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)무등기업,제조업,자동차 및 트레일러 제조업,중견기업,99.0,,81,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)대한오토텍,제조업,자동차 및 트레일러 제조업,중소기업,89.0,경남 양산시,66,2026-08-01 02:44:01
일자리 친화,대한민국일자리으뜸기업,한국차체(주),제조업,자동차 및 트레일러 제조업,중소기업,157.0,전북 완주군,47,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)삼성텍,제조업,자동차 및 트레일러 제조업,중소기업,32.0,경북 경산시,37,2026-08-01 02:44:01
일자리 친화,근무혁신 우수기업,(주)무등기업평동,제조업,자동차 및 트레일러 제조업,중소기업,99.0,,29,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)에이아이티,제조업,자동차 및 트레일러 제조업,중소기업,129.0,,26,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,안켐(주),제조업,자동차 및 트레일러 제조업,중소기업,38.0,경북 경산시,25,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)국도특장,제조업,자동차 및 트레일러 제조업,중소기업,28.0,전북 김제시,19,2026-08-01 02:44:01
일자리 친화,최고일자리 기업,대한메탈(주),제조업,자동차 및 트레일러 제조업,중견기업,171.0,경북 경산시,17,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)이닉스,제조업,자동차 및 트레일러 제조업,중소기업,165.0,부산 해운대구,16,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)태일정공,제조업,자동차 및 트레일러 제조업,중소기업,34.0,경기 고양시 일산동구,13,2026-08-01 02:44:01
일자리 친화,최고일자리 기업,(주)아이.피.엔,제조업,자동차 및 트레일러 제조업,중소기업,91.0,경기 화성시,11,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,서전이엔지(주),제조업,자동차 및 트레일러 제조업,중소기업,17.0,경기 김포시,6,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,㈜인포카,제조업,자동차 및 트레일러 제조업,중소기업,19.0,대전 유성구,5,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)미래클,제조업,자동차 및 트레일러 제조업,중소기업,14.0,전북 김제시,4,2026-08-01 02:44:01
일자리 친화,대한민국일자리으뜸기업,(주)비트리플,제조업,자동차 및 트레일러 제조업,중소기업,260.0,전북 군산시,1,2026-08-01 02:44:01
일자리 친화,인재육성형중소기업,(주)한라공업,제조업,자동차 및 트레일러 제조업,,,경남 김해시,0,2026-08-01 02:44:01
